mentions_eventtimedate,mentions_mentiontimedate,mentions_mentiontype,mentions_mentionidentifier,events_monthyear,events_sourceurl,events_nummentions,events_numsources,events_numarticles,events_eventcode,events_Actor1Name,events_Actor1CountryCode,events_Actor2Name,events_Actor2CountryCode
2.01809E+13,2.01809E+13,1,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,201809,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,3,1,3,20,HEALTH OFFICIAL,,HEALTH CARE PROVIDER,
2.01809E+13,2.01809E+13,1,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,201809,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,3,1,3,170,HEALTH OFFICIAL,,,
2.01809E+13,2.01809E+13,1,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,201809,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,5,1,5,20,HEALTH OFFICIAL,,,
2.01809E+13,2.01809E+13,1,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,201809,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,2,1,2,43,HEALTH CARE PROVIDER,,HEALTH OFFICIAL,
2.01809E+13,2.01809E+13,1,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,201809,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,2,1,2,170,HEALTH OFFICIAL,,HEALTH CARE PROVIDER,
2.01809E+13,2.01809E+13,1,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,201809,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,3,1,3,42,HEALTH OFFICIAL,,HEALTH CARE PROVIDER,
2.01809E+13,2.01809E+13,1,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,201809,https://www.contagionlive.com/news/uk-implements-use-of-adjuvanted-trivalent-influenza-vaccine-for-adults-over-65,3,1,3,170,HEALTH OFFICIAL,,HEALTH CARE PROVIDER,
2.01809E+13,2.01809E+13,1,https://www.healio.com/infectious-disease/influenza/news/in-the-journals/%7B6c4600f8-d75c-4872-831f-d158824269ad%7D/patients-with-morning-appointments-more-likely-to-get-flu-vaccine,201809,https://www.healio.com/infectious-disease/influenza/news/in-the-journals/%7B6c4600f8-d75c-4872-831f-d158824269ad%7D/patients-with-morning-appointments-more-likely-to-get-flu-vaccine,5,1,5,90,PENNSYLVANIA,USA,,
2.01809E+13,2.01809E+13,1,https://it.sputniknews.com/economia/201809146497441-VTB-Putin-finanza-economia-dollaro-rublo-Russia-USA-geopolitica-influenza-ingerenza-sanzioni/,201809,https://it.sputniknews.com/economia/201809146497441-VTB-Putin-finanza-economia-dollaro-rublo-Russia-USA-geopolitica-influenza-ingerenza-sanzioni/,2,1,2,841,UNITED STATES,USA,RUSSIA,RUS
2.01809E+13,2.01809E+13,1,https://it.sputniknews.com/economia/201809146497441-VTB-Putin-finanza-economia-dollaro-rublo-Russia-USA-geopolitica-influenza-ingerenza-sanzioni/,201809,https://it.sputniknews.com/economia/201809146497441-VTB-Putin-finanza-economia-dollaro-rublo-Russia-USA-geopolitica-influenza-ingerenza-sanzioni/,6,1,6,841,UNITED STATES,USA,RUSSIAN,RUS
2.01809E+13,2.01809E+13,1,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,10,1,10,57,GREECE,GRC,,
2.01809E+13,2.01809E+13,1,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,6,1,6,10,MACEDONIAN,MKD,,
2.01809E+13,2.01809E+13,1,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,8,1,8,57,,,GREECE,GRC
2.01809E+13,2.01809E+13,1,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,2,1,2,57,,,GREECE,GRC
2.01809E+13,2.01809E+13,1,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,2,1,2,10,MACEDONIA,MKD,,
2.01809E+13,2.01809E+13,1,https://it.notizie.yahoo.com/mattis-macedonia-contro-influenza-russa-su-referendum-nome-064222373.html,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,2,1,2,10,MACEDONIA,MKD,,
2.01809E+13,2.01809E+13,1,https://it.notizie.yahoo.com/mattis-macedonia-contro-influenza-russa-su-referendum-nome-064222373.html,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,6,1,6,10,MACEDONIAN,MKD,,
2.01809E+13,2.01809E+13,1,https://it.notizie.yahoo.com/mattis-macedonia-contro-influenza-russa-su-referendum-nome-064222373.html,201809,http://www.askanews.it/esteri/2018/09/17/mattis-in-macedonia-contro-influenza-russa-su-referendum-nome-pn_20180917_00420/,2,1,2,57,,,GREECE,GRC
2.01809E+13,2.01809E+13,1,https://it.notizie.yahoo.com/mattis-macedonia-contro-influenza-russa-su-referendum-nome-064222373.html,201809,http://noticias.uol.com.br/ultimas-noticias/afp/2018/09/17/mattis-chega-a-macedonia-para-contra-atacar-influencia-russa-em-referendo.htm,24,3,24,57,,,GREECE,GRC
2.01809E+13,2.01809E+13,1,https://it.notizie.yahoo.com/mattis-macedonia-contro-influenza-russa-su-referendum-nome-064222373.html,201809,http://noticias.uol.com.br/ultimas-noticias/afp/2018/09/17/mattis-chega-a-macedonia-para-contra-atacar-influencia-russa-em-referendo.htm,22,3,22,57,GREECE,GRC,,
2.01809E+13,2.01809E+13,1,https://www.pharmaceutical-journal.com/news-and-analysis/research-briefing/obesity-may-increase-influenza-a-virus-transmission-risk/20205426.article,201809,https://www.pharmaceutical-journal.com/news-and-analysis/research-briefing/obesity-may-increase-influenza-a-virus-transmission-risk/20205426.article,5,1,5,90,NICARAGUA,NIC,,
2.01809E+13,2.01809E+13,1,https://www.cam.ac.uk/research/news/significant-breakthrough-in-understanding-the-deadly-nature-of-pandemic-influenza,201809,https://www.cam.ac.uk/research/news/significant-breakthrough-in-understanding-the-deadly-nature-of-pandemic-influenza,10,1,10,20,BRITISH,GBR,,
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,https://kfor.com/2018/09/18/julie-chen-leaving-the-talk-after-husband-les-moonves-exits-cbs/,4,1,4,36,UNITED STATES,USA,,
2.01809E+13,2.01809E+13,1,https://www.naturalnews.com/2018-09-18-traditional-chinese-herb-tonic-sheng-jiang-san-treating-influenza.html,201809,https://www.totalnews.com.ar/index.php/secciones/74-sociedad/31257-cordoba-descubren-a-chinos-que-pescaban-con-descargas-electricas,10,1,10,90,CHINESE,CHN,,
2.01809E+13,2.01809E+13,1,http://www.abnewswire.com/pressreleases/influenza-vaccination-market-demand-supply-by-2023-industry-size-and-share-analysis-by-market-research-future_266062.html,201809,http://www.abnewswire.com/pressreleases/influenza-vaccination-market-demand-supply-by-2023-industry-size-and-share-analysis-by-market-research-future_266062.html,2,1,2,51,GOVERNMENT,,CHINA,CHN
2.01809E+13,2.01809E+13,1,http://www.abnewswire.com/pressreleases/influenza-vaccination-market-demand-supply-by-2023-industry-size-and-share-analysis-by-market-research-future_266062.html,201809,http://www.abnewswire.com/pressreleases/influenza-vaccination-market-demand-supply-by-2023-industry-size-and-share-analysis-by-market-research-future_266062.html,8,1,8,51,GOVERNMENT,,ASTRAZENECA,GBR
2.01809E+13,2.01809E+13,1,https://www.infectioncontroltoday.com/influenza/how-healthcare-providers-can-help-keep-kids-safe-flu,201809,https://www.napi.hu/magyar_gazdasag/jot_akart_a_betegnek_kirugtak_az_orszag_egyik_legjobb_szivsebeszet.670108.html,20,1,20,100,HOSPITAL,,,
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,4,1,4,36,UNITED STATES,USA,,
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,2,1,2,36,,,UNITED STATES,USA
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,2,1,2,36,UNITED STATES,USA,,
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,2,1,2,36,UNITED STATES,USA,,
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,2,1,2,36,UNITED STATES,USA,,
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,6,1,6,36,,,UNITED STATES,USA
2.01809E+13,2.01809E+13,1,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,201809,http://www.leaderherald.com/news/in-brief/2018/09/the-great-horse-influenza-and-the-erie-canal-discussion-slated/,2,1,2,36,UNITED STATES,USA,,
2.01809E+13,2.01809E+13,1,http://netnoticias.mx/2018-09-19-4a5b889f/cientificos-avanzan-en-comprension-de-influenza-pandemica/,201809,http://netnoticias.mx/2018-09-19-4a5b889f/cientificos-avanzan-en-comprension-de-influenza-pandemica/,10,1,10,20,DOCTOR,,,
2.01809E+13,2.01809E+13,1,https://www.gponline.com/gps-dust-off-pandemic-plans-flu-season-warns-leading-gp/respiratory-system/influenza/article/1493436,201809,https://theenterpriseleader.com/2018/09/19/japan-tob-inc-adr-japay-to-post-fy2020-earnings-of-1-12-per-share-jefferies-financial-group-forecasts.html,10,1,10,10,JAPAN,JPN,,
2.01809E+13,2.01809E+13,1,https://segundoenfoque.com/casos-de-influenza-en-yucatan-continuan-aumentando-2018-09-19,201809,https://segundoenfoque.com/casos-de-influenza-en-yucatan-continuan-aumentando-2018-09-19,10,1,10,90,AUTHORITIES,,SCHOOL,
2.01809E+13,2.01809E+13,1,http://www.ox.ac.uk/news/2018-09-20-influenza-virus-molecules-set-immune-response-overdrive,201809,http://www.hngnews.com/lake_mills_leader/article_d5ef5f7b-f4ae-5464-a202-b67ecb8f78d2.html,4,1,4,20,,,UNITED KINGDOM,GBR
2.01809E+13,2.01809E+13,1,https://www.healthcanal.com/infections/flu/246397-influenza-virus-molecules-set-immune-response-into-overdrive.html,201809,http://www.hngnews.com/lake_mills_leader/article_d5ef5f7b-f4ae-5464-a202-b67ecb8f78d2.html,4,1,4,20,,,UNITED KINGDOM,GBR
2.01809E+13,2.01809E+13,1,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://www.elfinanciero.com.mx/nacional/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://netnoticias.mx/2018-09-20-8494911d/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad/,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://www.pulsopolitico.com.mx/2018/09/influenza-podria-mas-intensa-alertan/,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.lacapital.com.mx/noticia/66794-Proxima_temporada_de_influenza_podria_ser_de_mayor_intensidad,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://www.unimexicali.com/noticias/salud/540520/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad.html,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.uniradioinforma.com/noticias/salud/540520/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad.html,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://www.hoytamaulipas.net/notas/356603/Proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad.html,201809,http://www.notimex.gob.mx/ntxnotaLibre/597630/pr%C3%B3xima-temporada-de-influenza-podr%C3%ADa-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.imperialrepublican.com/local/influenza-case-confirmed-sw-nebraska,201809,https://www.imperialrepublican.com/local/influenza-case-confirmed-sw-nebraska,10,1,10,30,COMPANIES,,,
2.01809E+13,2.01809E+13,1,https://www.imperialrepublican.com/local/influenza-case-confirmed-sw-nebraska,201809,https://www.imperialrepublican.com/local/influenza-case-confirmed-sw-nebraska,10,1,10,36,COMPANIES,,,
2.01809E+13,2.01809E+13,1,http://www.zocalo.com.mx/new_site/articulo/proxima-temporada-de-influenza-seria-mas-intensa-este-ano,201809,http://www.zocalo.com.mx/new_site/articulo/proxima-temporada-de-influenza-seria-mas-intensa-este-ano,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://www.zocalo.com.mx/new_site/articulo/proxima-temporada-de-influenza-seria-mas-intensa-este-ano/,201809,http://www.zocalo.com.mx/new_site/articulo/proxima-temporada-de-influenza-seria-mas-intensa-este-ano,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.siete24.mx/mexico/estados/504576/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad/,201809,http://www.zocalo.com.mx/new_site/articulo/proxima-temporada-de-influenza-seria-mas-intensa-este-ano,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.siete24.mx/mexico/estados/504576/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad/,201809,https://www.siete24.mx/mexico/estados/504576/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad/,10,1,10,193,MEXICO,MEX,,
2.01809E+13,2.01809E+13,1,http://www.eluniversal.com.mx/ciencia-y-salud/salud/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad,201809,http://www.eluniversal.com.mx/ciencia-y-salud/salud/proxima-temporada-de-influenza-podria-ser-de-mayor-intensidad,10,1,10,46,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.ssuchronicle.com/2018/09/21/influenza-medication-market-to-become-a-worth-us2-01-bn-by-the-end-of-2025/,201809,https://www.ssuchronicle.com/2018/09/21/influenza-medication-market-to-become-a-worth-us2-01-bn-by-the-end-of-2025/,6,1,6,20,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.ssuchronicle.com/2018/09/21/influenza-medication-market-to-become-a-worth-us2-01-bn-by-the-end-of-2025/,201809,https://www.ssuchronicle.com/2018/09/21/influenza-medication-market-to-become-a-worth-us2-01-bn-by-the-end-of-2025/,4,1,4,20,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://www.elsiglodetorreon.com.mx/noticia/1501305.avanzan-en-comprension-de-la-influenza-pandemica.html,201809,https://www.alarab.com/Article/872196,10,1,10,20,,,DOCTOR,
2.01809E+13,2.01809E+13,1,https://www.prnewswire.com/news-releases/population-health-initiative-to-pioneer-sustainable-community-influenza-vaccination-models-for-underserved-older-adults-300716767.html,201809,https://www.prnewswire.com/news-releases/population-health-initiative-to-pioneer-sustainable-community-influenza-vaccination-models-for-underserved-older-adults-300716767.html,10,1,10,10,WASHINGTON,USA,POPULATION,
2.01809E+13,2.01809E+13,1,http://www.paraguay.com/nacionales/mas-del-90-de-las-enfermedades-respiratorias-son-por-influenza-a-182675,201809,http://thirdforcenews.org.uk/tfn-news/volunteer-award-handed-to-dementia-friendly-walk-leader,3,1,3,20,MINIST FOR PUBLIC HEALTH,,,
2.01809E+13,2.01809E+13,1,http://www.yucatan.com.mx/salud/virus-influenza-muta-ano-expertos-recomiendan-vacunacion-anual,201809,http://www.yucatan.com.mx/salud/virus-influenza-muta-ano-expertos-recomiendan-vacunacion-anual,10,1,10,73,POPULATION,,,
2.01809E+13,2.01809E+13,1,https://www.lacapital.com.mx/noticia/66813-Virus_de_influenza_muta_cada_ano_expertos_recomiendan_vacunacion_anual,201809,http://www.yucatan.com.mx/salud/virus-influenza-muta-ano-expertos-recomiendan-vacunacion-anual,10,1,10,73,POPULATION,,,
2.01809E+13,2.01809E+13,1,https://it.blastingnews.com/salute/2018/09/il-vaccino-pandemrix-contro-linfluenza-suina-potrebbe-provocare-narcolessia-002724679.html,201809,https://nuclear-news.net/2018/09/21/uks-fleet-of-nuclear-submarines-infrastructure-supporting-it-is-no-longer-fit-for-purpose/,4,1,4,12,UNITED KINGDOM,GBR,,
2.01809E+13,2.01809E+13,1,http://www.yucatan.com.mx/salud/influenza-primer-lugar-en-casos-de-hospitalizacion,201809,http://www.yucatan.com.mx/salud/influenza-primer-lugar-en-casos-de-hospitalizacion,10,1,10,40,,,GUADALAJARA,MEX
2.01809E+13,2.01809E+13,1,http://www.yucatan.com.mx/salud/influenza-primer-lugar-en-casos-de-hospitalizacion,201809,http://www.yucatan.com.mx/salud/influenza-primer-lugar-en-casos-de-hospitalizacion,10,1,10,40,GUADALAJARA,MEX,,
2.01809E+13,2.01809E+13,1,https://dailyindustryreports.com/influenza-medication-market-is-projected-to-reach-us2-01-bn-by-the-end-2025/257762/,201809,https://dailyindustryreports.com/influenza-medication-market-is-projected-to-reach-us2-01-bn-by-the-end-2025/257762/,4,1,4,20,,,POPULATION,
2.01809E+13,2.01809E+13,1,https://dailyindustryreports.com/influenza-medication-market-is-projected-to-reach-us2-01-bn-by-the-end-2025/257762/,201809,https://dailyindustryreports.com/influenza-medication-market-is-projected-to-reach-us2-01-bn-by-the-end-2025/257762/,6,1,6,20,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://www.hoytamaulipas.net/notas/356819/Aplicaran-mas-de-200-mil-vacunas-contra-la-influenza-en-Tamaulipas.html,201809,https://www.teesdalemercury.co.uk/news/opposition-over-plans-for-up-to-40-homes-in-evenwood,5,1,5,100,,,VILLAGE,
2.01809E+13,2.01809E+13,1,http://www.zocalo.com.mx/new_site/articulo/virus-de-influenza-muta-cada-ano-alertan-expertos,201809,http://www.zocalo.com.mx/new_site/articulo/virus-de-influenza-muta-cada-ano-alertan-expertos,10,1,10,73,POPULATION,,,
2.01809E+13,2.01809E+13,1,http://www.zocalo.com.mx/new_site/articulo/virus-de-influenza-muta-cada-ano-alertan-expertos/,201809,http://www.zocalo.com.mx/new_site/articulo/virus-de-influenza-muta-cada-ano-alertan-expertos,10,1,10,73,POPULATION,,,
2.01809E+13,2.01809E+13,1,http://planoinformativo.com/614968/se-aplicaran-800-mil-vacunas-contra-la-influenza-slp,201809,http://morungexpress.com/nagaland-beyond-the-headlines-losami-village-land-of-drivers/,10,1,10,10,PRESIDENT,,,
2.01809E+13,2.01809E+13,1,http://stow.wickedlocal.com/news/20180924/life-outdoorsthe-influenza-epidemic-of-1918-19,201809,http://stow.wickedlocal.com/news/20180924/life-outdoorsthe-influenza-epidemic-of-1918-19,5,1,5,20,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://maynard.wickedlocal.com/news/20180924/life-outdoorsthe-influenza-epidemic-of-1918-19,201809,http://stow.wickedlocal.com/news/20180924/life-outdoorsthe-influenza-epidemic-of-1918-19,5,1,5,20,,,POPULATION,
2.01809E+13,2.01809E+13,1,http://novedadesdetabasco.com.mx/2018/09/24/recomiendan-inyectarse-cada-ano-contra-la-influenza/,201809,http://novedadesdetabasco.com.mx/2018/09/24/recomiendan-inyectarse-cada-ano-contra-la-influenza/,10,1,10,73,POPULATION,,,
2.01809E+13,2.01809E+13,1,http://novedadesdetabasco.com.mx/2018/09/24/recomiendan-inyectarse-cada-ano-contra-la-influenza/,201809,http://novedadesdetabasco.com.mx/2018/09/24/recomiendan-inyectarse-cada-ano-contra-la-influenza/,10,1,10,20,TABASCO,MEX,,
2.01809E+13,2.01809E+13,1,https://livenews.co.nz/2018/09/25/100-years-on-from-the-influenza-epidemic/,201809,https://livenews.co.nz/2018/09/25/100-years-on-from-the-influenza-epidemic/,10,1,10,190,ARMY,,,
2.01809E+13,2.01809E+13,1,https://www.ilmessaggero.it/salute/prevenzione/influenza_sbalzi_temperatura_25_settembre_2018-3996627.html,201809,https://www.ilmessaggero.it/salute/prevenzione/influenza_sbalzi_temperatura_25_settembre_2018-3996627.html,10,1,10,60,DOCTOR,,,
2.01809E+13,2.01809E+13,1,https://www.southbendtribune.com/news/local/history/podcasts/sb-time-machine-the-spanish-influenza-of-strikes-south-bend/article_352c388d-432b-5770-bdeb-45c7d3b6d09d.html,201809,https://www.southbendtribune.com/news/local/history/podcasts/sb-time-machine-the-spanish-influenza-of-strikes-south-bend/article_352c388d-432b-5770-bdeb-45c7d3b6d09d.html,10,1,10,1721,SCHOOL,,,
2.01809E+13,2.01809E+13,1,https://www.ilmattino.it/primopiano/cronaca/influenza_sbalzi_temperatura_25_settembre_2018-3996693.html,201809,https://www.ilmessaggero.it/salute/prevenzione/influenza_sbalzi_temperatura_25_settembre_2018-3996627.html,10,1,10,60,DOCTOR,,,
2.01809E+13,2.01809E+13,1,https://www.corriereadriatico.it/attualita/influenza_sbalzi_temperatura_25_settembre_2018-3996729.html,201809,https://www.ilmessaggero.it/salute/prevenzione/influenza_sbalzi_temperatura_25_settembre_2018-3996627.html,10,1,10,60,DOCTOR,,,
2.01809E+13,2.01809E+13,1,http://ilmattino.it/primopiano/cronaca/influenza_sbalzi_temperatura_25_settembre_2018-3996693.html,201809,https://www.ilmessaggero.it/salute/prevenzione/influenza_sbalzi_temperatura_25_settembre_2018-3996627.html,10,1,10,60,DOCTOR,,,
2.01809E+13,2.01809E+13,1,http://crofsblogs.typepad.com/h5n1/2018/09/variation-in-childhood-diarrheal-morbidity-and-mortality-in-africa-20002015.html,201809,http://saint-petersburg.ru/monitor/one/1143725/,10,1,10,110,NIGERIA,NGA,,
2.01809E+13,2.01809E+13,1,https://www.notizie.it/sbalzi-termici-danni-alla-salute-120mila-gli-influenzati/,201809,https://www.bassplayer.com/artists/esperanza-spalding-reveals-new-album-12-little-spells,4,1,4,42,,,ITALY,ITA
2.01809E+13,2.01809E+13,1,https://www.notizie.it/sbalzi-termici-danni-alla-salute-120mila-gli-influenzati/,201809,https://www.bassplayer.com/artists/esperanza-spalding-reveals-new-album-12-little-spells,4,1,4,43,ITALY,ITA,,
2.01809E+13,2.01809E+13,1,https://www.mediaite.com/tv/ralph-peters-a-little-relieved-by-trump-un-speech-instead-of-getting-the-black-death-we-just-got-influenza/,201809,http://gisbarbados.gov.bb/blog/growth-in-room-capacity-tourism-investment/,16,2,16,111,TOURISM MINIST,,,
2.01809E+13,2.01809E+13,1,https://www.mediaite.com/tv/ralph-peters-a-little-relieved-by-trump-un-speech-instead-of-getting-the-black-death-we-just-got-influenza/,201809,http://www.rep-am.com/news/news-business/2018/09/25/instagram-founders-resign-leaving-facebook-amid-conflict-over-photo-apps-direction/,2,1,2,51,UNITED STATES,USA,CHIEF EXECUTIVE,
2.01809E+13,2.01809E+13,1,http://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,201809,http://www.police.govt.nz/news/release/fallen-and-deceased-officers-honoured-police-remembrance-day-services-0,10,1,10,51,POLICE,,,
2.01809E+13,2.01809E+13,1,https://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,201809,http://www.police.govt.nz/news/release/fallen-and-deceased-officers-honoured-police-remembrance-day-services-0,10,1,10,51,POLICE,,,
2.01809E+13,2.01809E+13,1,https://www.mediaite.com/tv/ralph-peters-a-little-relieved-by-trump-un-speech-instead-of-getting-the-black-death-we-just-got-influenza/,201809,https://www.mediaite.com/tv/ralph-peters-a-little-relieved-by-trump-un-speech-instead-of-getting-the-black-death-we-just-got-influenza/,4,1,4,61,UNITED STATES,USA,PRESIDENT,
2.01809E+13,2.01809E+13,1,http://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,201809,http://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,6,1,6,51,NEW ZEALAND,NZL,COLLEGE,
2.01809E+13,2.01809E+13,1,http://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,201809,http://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,4,1,4,42,NEW ZEALAND,NZL,COLLEGE,
2.01809E+13,2.01809E+13,1,http://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,201809,http://www.maoritelevision.com/news/regional/police-who-died-1918-influenza-epidemic-honoured,2,1,2,42,NEW ZEALAND,NZL,NEW ZEALAND,NZL
