RowNum,sourceurl,monthyear,sqldate,nummentions,numsources,numarticles,eventcode,actor1name,actor1countrycode,actor2name,actor2countrycode
7787,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,MYANMAR,MMR,THAILAND,THA
7788,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,MYANMAR,MMR,SRI LANKA,LKA
7789,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,MYANMAR,MMR,SRI LANKA,LKA
7790,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,MYANMAR,MMR,NEPAL,NPL
7791,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,MYANMAR,MMR,NEPAL,NPL
7792,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,MYANMAR,MMR,INDONESIA,IDN
7793,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,MYANMAR,MMR,INDONESIA,IDN
7794,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,THAILAND,THA,MALDIVE,MDV
7795,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,THAILAND,THA,MYANMAR,MMR
7796,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,THAILAND,THA,NEPAL,NPL
7797,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,THAILAND,THA,INDONESIA,IDN
7798,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,INDONESIA,IDN,MALDIVE,MDV
7799,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,INDONESIA,IDN,MALDIVE,MDV
7800,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,INDONESIA,IDN,MYANMAR,MMR
7801,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,INDONESIA,IDN,MYANMAR,MMR
7802,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,INDONESIA,IDN,THAILAND,THA
7803,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,INDONESIA,IDN,SRI LANKA,LKA
7804,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,INDONESIA,IDN,SRI LANKA,LKA
7805,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,INDONESIA,IDN,NEPAL,NPL
7806,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,INDONESIA,IDN,NEPAL,NPL
7807,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,SRI LANKA,LKA,MALDIVE,MDV
7808,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,SRI LANKA,LKA,MALDIVE,MDV
7809,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,SRI LANKA,LKA,MYANMAR,MMR
7810,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,SRI LANKA,LKA,MYANMAR,MMR
7811,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,051,SRI LANKA,LKA,AUTHORITIES,
7812,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,SRI LANKA,LKA,NEPAL,NPL
7813,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,SRI LANKA,LKA,NEPAL,NPL
7814,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,042,SRI LANKA,LKA,INDONESIA,IDN
7815,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,6,1,6,043,SRI LANKA,LKA,INDONESIA,IDN
7816,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,8,1,8,013,KATHMANDU,NPL,SOUTH ASIA,SAS
7817,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,10,1,10,040,COLOMBO,LKA,SOUTH EAST ASIA,SEA
7818,http://thehimalayantimes.com/world/sri-lanka-has-eliminated-malaria-certified-malaria-free-who/,201609,20160905,10,1,10,040,SOUTH EAST ASIA,SEA,COLOMBO,LKA
7819,http://thehitavada.com/Encyc/2017/4/26/Godrej-company-pledge-to-make-India-free-from-malaria-till-2030.aspx,201704,20170426,10,1,10,0353,COMPANY,,,
7820,http://thehitavada.com/Encyc/2017/4/26/Godrej-company-pledge-to-make-India-free-from-malaria-till-2030.aspx,201604,20160426,10,1,10,130,COMPANY,,VILLAGE,
7821,http://thehitavada.com/Encyc/2017/6/2/Around-773-contractual-malaria-workers-jobless.aspx,201706,20170602,2,1,2,020,,,WORKER,
7822,http://thehitavada.com/Encyc/2017/6/2/Around-773-contractual-malaria-workers-jobless.aspx,201706,20170602,2,1,2,071,GOVERNMENT,,,
7823,http://thehitavada.com/Encyc/2017/6/2/Around-773-contractual-malaria-workers-jobless.aspx,201706,20170602,3,1,3,020,,,WORKER,
7824,http://thehitavada.com/Encyc/2017/6/2/Around-773-contractual-malaria-workers-jobless.aspx,201706,20170602,3,1,3,071,GOVERNMENT,,,
7825,http://thehitavada.com/Encyc/2017/6/2/Around-773-contractual-malaria-workers-jobless.aspx,201706,20170602,4,1,4,100,WORKER,,,
7826,http://thehitavada.com/Encyc/2017/6/2/Around-773-contractual-malaria-workers-jobless.aspx,201706,20170602,6,1,6,100,WORKER,,,
7827,"http://thehitavada.com/Encyc/2017/7/25/Sehore-CMHO-to-take-help-of-experienced-DMOs-to-control-dengue,-malaria.aspx",201707,20170725,8,1,8,013,VILLAGE,,,
7828,http://theindependentbd.com/index.php?option=com_content&view=article&id=248753:drug-resistant-malaria-parasite-spreading-says-study&catid=132:backpage&Itemid=122,201502,20150219,2,1,2,130,FRANCE,FRA,SOUTHEAST ASIA,SEA
7829,http://theindependentbd.com/index.php?option=com_content&view=article&id=248753:drug-resistant-malaria-parasite-spreading-says-study&catid=132:backpage&Itemid=122,201502,20150219,5,1,5,130,PARIS,FRA,AFRICA,AFR
7830,http://theinsider.ug/index.php/2018/04/05/mps-propose-malaria-fund/,201804,20180405,10,1,10,071,UGANDA,UGA,,
7831,http://theinsider.ug/index.php/2018/04/06/stop-being-lazy-and-eradicate-malaria-museveni-cautions-ministry-of-health/,201804,20180406,5,1,5,071,THE US,USA,,
7832,http://theinsider.ug/index.php/2018/04/06/stop-being-lazy-and-eradicate-malaria-museveni-cautions-ministry-of-health/,201804,20180406,5,1,5,071,THE US,USA,MUSEVENI,UGA
7833,http://theinsider.ug/index.php/2018/04/06/stop-being-lazy-and-eradicate-malaria-museveni-cautions-ministry-of-health/,201804,20180406,8,1,8,190,,,UGANDA,UGA
7834,http://theinsider.ug/index.php/2018/04/06/stop-being-lazy-and-eradicate-malaria-museveni-cautions-ministry-of-health/,201804,20180406,8,1,8,020,MUSEVENI,UGA,UGANDAN,UGA
7835,http://theinsider.ug/index.php/2018/04/06/stop-being-lazy-and-eradicate-malaria-museveni-cautions-ministry-of-health/,201804,20180406,10,1,10,130,MUSEVENI,UGA,MINIST OF HEALTH,
7836,http://theinvestigatornews.com/2014/04/tb-vs-malaria-4/,201610,20161031,4,1,4,010,UGANDA,UGA,,
7837,http://thejakartaglobe.beritasatu.com/international/worlds-first-malaria-vaccine-gets-go-ahead-eu-regulators/,201507,20150725,5,1,5,020,CHIEF EXECUTIVE,,,
7838,http://thejakartaglobe.beritasatu.com/international/worlds-first-malaria-vaccine-gets-go-ahead-eu-regulators/,201507,20150725,10,1,10,020,EUROPEAN,EUR,AFRICA,AFR
7839,http://thekooza.com/in-the-lab-six-innovations-scientists-hope-will-end-malaria/,201606,20160608,3,1,3,020,SCIENTIST,,,
7840,http://thekooza.com/in-the-lab-six-innovations-scientists-hope-will-end-malaria/,201606,20160608,3,1,3,071,WORLD HEALTH ORGANIZATION,,AFRICA,AFR
7841,http://theliberiandialogue.org/2015/06/07/tackling-malaria-breaking-the-scourge-in-liberia/,201506,20150607,10,1,10,051,,,LIBERIA,LBR
7842,http://theliberiandialogue.org/2015/06/07/tackling-malaria-breaking-the-scourge-in-liberia/,201506,20150607,10,1,10,120,,,LIBERIA,LBR
7843,http://themalaysianreserve.com/new/story/residents-movements-could-be-cause-malaria-outbreak-pos-kemar-exco,201611,20161122,10,1,10,043,KELANTAN,MYS,SETTLEMENT,
7844,http://themalaysianreserve.com/new/story/residents-movements-could-be-cause-malaria-outbreak-pos-kemar-exco,201611,20161122,10,1,10,042,SETTLEMENT,,KELANTAN,MYS
7845,http://themtnear.com/2017/03/malaria-earthquakes-cholera-and-nurses/,201603,20160303,4,1,4,051,UNITED STATES,USA,,
7846,http://thenationonlineng.net/amosun-seeks-end-to-malaria-scourge/,201805,20180516,2,1,2,051,,,AMBASSADOR,
7847,http://thenationonlineng.net/amosun-seeks-end-to-malaria-scourge/,201805,20180516,6,1,6,051,GOVERNOR,,NIGERIA,NGA
7848,http://thenationonlineng.net/ecobank-global-fund-fight-malaria-with-3m/,201508,20150827,2,1,2,190,NIGERIA,NGA,NON GOVERNMENTAL ORGANISATION,
7849,http://thenationonlineng.net/ecobank-global-fund-fight-malaria-with-3m/,201508,20150827,2,1,2,190,NON GOVERNMENTAL ORGANISATION,,NIGERIA,NGA
7850,http://thenationonlineng.net/ecobank-global-fund-fight-malaria-with-3m/,201508,20150821,3,1,3,190,,,NON GOVERNMENTAL ORGANISATION,
7851,http://thenationonlineng.net/ecobank-global-fund-fight-malaria-with-3m/,201508,20150821,3,1,3,190,NON GOVERNMENTAL ORGANISATION,,,
7852,http://thenationonlineng.net/edo-idps-in-need-of-anti-malaria-drugs/,201806,20180616,4,1,4,020,NIGERIA,NGA,,
7853,http://thenationonlineng.net/edo-idps-in-need-of-anti-malaria-drugs/,201806,20180616,5,1,5,070,CHRISTIAN,,NIGERIA,NGA
7854,http://thenationonlineng.net/edo-idps-in-need-of-anti-malaria-drugs/,201806,20180616,6,1,6,020,DISPLACED PERSON,,,
7855,http://thenationonlineng.net/edo-idps-in-need-of-anti-malaria-drugs/,201806,20180616,8,1,8,051,NIGERIA,NGA,DISPLACED PERSON,
7856,http://thenationonlineng.net/ending-malaria/,201605,20160504,4,1,4,020,GOVERNMENT,,,
7857,http://thenationonlineng.net/experts-urge-fed-govt-to-step-up-prevention-program-for-malaria/,201602,20160222,1,1,1,051,UNITED KINGDOM,GBR,NIGERIA,NGA
7858,http://thenationonlineng.net/experts-urge-fed-govt-to-step-up-prevention-program-for-malaria/,201602,20160222,4,1,4,013,NIGERIA,NGA,,
7859,http://thenationonlineng.net/experts-urge-fed-govt-to-step-up-prevention-program-for-malaria/,201602,20160222,4,1,4,051,UNITED KINGDOM,GBR,NIGERIA,NGA
7860,http://thenationonlineng.net/experts-urge-fed-govt-to-step-up-prevention-program-for-malaria/,201602,20160222,10,1,10,040,,,ABUJA,NGA
7861,http://thenationonlineng.net/experts-urge-fed-govt-to-step-up-prevention-program-for-malaria/,201602,20160222,10,1,10,040,ABUJA,NGA,,
7862,http://thenationonlineng.net/fg-canvasses-private-sector-support-in-tackling-malaria/,201804,20180429,4,1,4,030,NIGERIA,NGA,AFRICA,AFR
7863,http://thenationonlineng.net/fg-canvasses-private-sector-support-in-tackling-malaria/,201804,20180429,6,1,6,030,,,AFRICA,AFR
7864,http://thenationonlineng.net/fg-canvasses-private-sector-support-in-tackling-malaria/,201804,20180429,10,1,10,070,BUSINESS,,,
7865,http://thenationonlineng.net/fg-canvasses-private-sector-support-in-tackling-malaria/,201804,20180429,10,1,10,130,PRESIDENT,,POPULATION,
7866,http://thenationonlineng.net/fg-canvasses-private-sector-support-in-tackling-malaria/,201804,20180429,10,1,10,071,PRESIDENT,,POPULATION,
7867,http://thenationonlineng.net/fg-recruit-nysc-members-anti-malaria-taskforce/,201705,20170525,10,1,10,111,MINIST,,,
7868,http://thenationonlineng.net/fg-recruit-nysc-members-anti-malaria-taskforce/,201705,20170525,10,1,10,120,MINIST OF ENVIRONMENT,,,
7869,http://thenationonlineng.net/firm-groups-hold-essay-contest-to-fight-malaria/,201805,20180524,2,1,2,014,,,NIGERIA,NGA
7870,http://thenationonlineng.net/firm-groups-hold-essay-contest-to-fight-malaria/,201805,20180524,4,1,4,071,NIGERIA,NGA,,
7871,http://thenationonlineng.net/firm-groups-hold-essay-contest-to-fight-malaria/,201805,20180524,4,1,4,020,NIGERIA,NGA,,
7872,http://thenationonlineng.net/firm-groups-hold-essay-contest-to-fight-malaria/,201805,20180524,5,1,5,051,INDIGENOUS,,COMPANY,
7873,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,2,1,2,051,AFRICA,AFR,COMOROS,COM
7874,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,2,1,2,051,AFRICA,AFR,MADAGASCAR,MDG
7875,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,2,1,2,051,AFRICA,AFR,SENEGAL,SEN
7876,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,8,1,8,051,AFRICA,AFR,COMOROS,COM
7877,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,8,1,8,051,AFRICA,AFR,MADAGASCAR,MDG
7878,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,8,1,8,051,AFRICA,AFR,SENEGAL,SEN
7879,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,10,1,10,051,AFRICA,AFR,ALGERIA,DZA
7880,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,10,1,10,051,AFRICA,AFR,GAMBIA,GMB
7881,http://thenationonlineng.net/group-commends-tasks-nations-on-malaria-elimination/,201804,20180426,10,1,10,051,AFRICA,AFR,ZIMBABWE,ZWE
7882,http://thenationonlineng.net/group-praises-ogun-residents-for-malaria-eradication/,201804,20180420,2,1,2,051,ISRAEL,ISR,RESIDENTS,
7883,http://thenationonlineng.net/group-praises-ogun-residents-for-malaria-eradication/,201804,20180420,2,1,2,120,ISRAEL,ISR,RESIDENTS,
7884,http://thenationonlineng.net/hematologist-suggests-govt-can-reduce-malaria-infection/,201704,20170424,2,1,2,112,NIGERIA,NGA,,
7885,http://thenationonlineng.net/hematologist-suggests-govt-can-reduce-malaria-infection/,201704,20170424,2,1,2,060,NIGERIA,NGA,DOCTOR,
7886,http://thenationonlineng.net/hematologist-suggests-govt-can-reduce-malaria-infection/,201704,20170424,2,1,2,112,NIGERIA,NGA,DOCTOR,
7887,http://thenationonlineng.net/hematologist-suggests-govt-can-reduce-malaria-infection/,201704,20170424,4,1,4,042,NATAL,ZAF,HOSPITAL,
7888,http://thenationonlineng.net/hematologist-suggests-govt-can-reduce-malaria-infection/,201704,20170424,4,1,4,043,HOSPITAL,,NATAL,ZAF
7889,http://thenationonlineng.net/hematologist-suggests-govt-can-reduce-malaria-infection/,201704,20170424,6,1,6,042,NATAL,ZAF,HOSPITAL,
7890,http://thenationonlineng.net/hematologist-suggests-govt-can-reduce-malaria-infection/,201704,20170424,6,1,6,043,HOSPITAL,,NATAL,ZAF
7891,http://thenationonlineng.net/ikeja-electric-takes-kick-malaria-campaign-to-waterside-communities/,201804,20180427,2,1,2,110,,,NIGERIA,NGA
7892,http://thenationonlineng.net/ikeja-electric-takes-kick-malaria-campaign-to-waterside-communities/,201804,20180427,3,1,3,100,NIGERIA,NGA,COMPANY,
7893,http://thenationonlineng.net/ikeja-electric-takes-kick-malaria-campaign-to-waterside-communities/,201804,20180427,7,1,7,100,POLE,POL,COMPANY,
7894,http://thenationonlineng.net/kano-procure-n59m-drugs-combat-malaria/,201609,20160922,8,1,8,190,KANO,NGA,,
7895,http://thenationonlineng.net/kano-procure-n59m-drugs-combat-malaria/,201609,20160922,8,1,8,010,NIGERIA,NGA,,
7896,http://thenationonlineng.net/kano-records-98000-malaria-cases/,201710,20171016,2,1,2,010,NIGERIA,NGA,,
7897,http://thenationonlineng.net/kano-records-98000-malaria-cases/,201710,20171016,2,1,2,020,GOVERNMENT,,RESIDENTS,
7898,http://thenationonlineng.net/kano-records-98000-malaria-cases/,201710,20171015,4,1,4,010,NIGERIA,NGA,GOVERNMENT,
7899,http://thenationonlineng.net/kano-records-98000-malaria-cases/,201710,20171016,5,1,5,110,GOVERNMENT,,,
7900,http://thenationonlineng.net/kano-records-98000-malaria-cases/,201710,20171016,8,1,8,020,GOVERNMENT,,RESIDENTS,
7901,http://thenationonlineng.net/making-war-malaria-work/,201701,20170122,5,1,5,160,COMMUNITY,,,
7902,http://thenationonlineng.net/malaria-400-death-recorded-in-2015-says-health-experts/,201606,20160620,5,1,5,070,AFRICA,AFR,DEMOCRATIC REPUBLIC OF CONGO,COD
7903,http://thenationonlineng.net/malaria-400-death-recorded-in-2015-says-health-experts/,201606,20160620,5,1,5,070,AFRICA,AFR,NIGERIA,NGA
7904,http://thenationonlineng.net/malaria-400-death-recorded-in-2015-says-health-experts/,201606,20160620,5,1,5,070,AFRICA,AFR,DEMOCRATIC REPUBLIC OF CONGO,COD
7905,http://thenationonlineng.net/malaria-deaths-rising-angola-health-crisis-spread/,201604,20160426,4,1,4,012,LUANDA,AGO,,
7906,http://thenationonlineng.net/malaria-deaths-rising-angola-health-crisis-spread/,201604,20160426,4,1,4,012,LUANDA,AGO,,
7907,http://thenationonlineng.net/malaria-deaths-rising-angola-health-crisis-spread/,201604,20160426,12,1,12,012,LUANDA,AGO,,
7908,http://thenationonlineng.net/malaria-nigeria-accounts-40-percent-global-deaths-tambuwal/,201604,20160425,10,1,10,010,GOVERNOR,,,
7909,http://thenationonlineng.net/malaria-nigeria-accounts-40-percent-global-deaths-tambuwal/,201604,20160425,10,1,10,013,GOVERNMENT,,,
7910,http://thenationonlineng.net/malaria-researcher-calls-improved-coverage-rdt/,201704,20170417,1,1,1,020,NIGERIA,NGA,LAGOS,NGA
7911,http://thenationonlineng.net/mortein-ministries-join-forces-malaria/,201705,20170512,5,1,5,062,,,MINIST,
7912,http://thenationonlineng.net/mortein-ministries-join-forces-malaria/,201705,20170512,5,1,5,062,MINIST,,,
7913,http://thenationonlineng.net/mortein-ministries-join-forces-malaria/,201705,20170512,5,1,5,141,GOVERNMENT,,COMPANY,
7914,http://thenationonlineng.net/mortein-ministries-join-forces-malaria/,201705,20170512,5,1,5,141,GOVERNMENT,,COMPANY,
7915,http://thenationonlineng.net/mortein-ministries-join-forces-malaria/,201705,20170512,10,1,10,186,LAGOS,NGA,COMMUNITY,
7916,http://thenationonlineng.net/mortein-ministries-join-forces-malaria/,201705,20170512,10,1,10,051,LAGOS,NGA,GOVERNMENT,
7917,http://thenationonlineng.net/mortein-partners-fed-govt-health-ministries-to-tackle-malaria-2/,201805,20180501,5,1,5,111,HEALTH MINIST,,GOVERNMENT,
7918,http://thenationonlineng.net/mortein-partners-fed-govt-health-ministries-to-tackle-malaria-2/,201805,20180501,10,1,10,062,,,LAGOS,NGA
7919,http://thenationonlineng.net/mortein-partners-fed-govt-health-ministries-to-tackle-malaria-2/,201805,20180501,10,1,10,062,LAGOS,NGA,,
7920,http://thenationonlineng.net/mortein-partners-fed-govt-health-ministries-to-tackle-malaria/,201804,20180430,5,1,5,111,HEALTH MINIST,,GOVERNMENT,
7921,http://thenationonlineng.net/mortein-partners-fed-govt-health-ministries-to-tackle-malaria/,201804,20180430,10,1,10,062,,,LAGOS,NGA
7922,http://thenationonlineng.net/mortein-partners-fed-govt-health-ministries-to-tackle-malaria/,201804,20180430,10,1,10,062,LAGOS,NGA,,
7923,http://thenationonlineng.net/n-power-health-volunteers-take-malaria-outreach-oredo-lga/,201711,20171104,2,1,2,110,NIGERIA,NGA,NIGERIA,NGA
7924,http://thenationonlineng.net/n-power-health-volunteers-take-malaria-outreach-oredo-lga/,201711,20171104,2,1,2,110,NIGERIA,NGA,,
7925,http://thenationonlineng.net/n-power-health-volunteers-take-malaria-outreach-oredo-lga/,201711,20171104,2,1,2,110,GOVERNMENT,,,
7926,http://thenationonlineng.net/n-power-health-volunteers-take-malaria-outreach-oredo-lga/,201711,20171104,4,1,4,110,NIGERIA,NGA,,
7927,http://thenationonlineng.net/n-power-health-volunteers-take-malaria-outreach-oredo-lga/,201711,20171104,10,1,10,051,NIGERIAN,NGA,,
7928,http://thenationonlineng.net/n5000-tax-enough-save-child-malaria-says-firs-chief-fowler/,201608,20160829,4,1,4,070,NIGERIA,NGA,,
7929,http://thenationonlineng.net/n5000-tax-enough-save-child-malaria-says-firs-chief-fowler/,201608,20160829,10,1,10,071,AFRICA,AFR,,
7930,http://thenationonlineng.net/navy-pledges-fight-malaria/,201704,20170428,4,1,4,032,NIGERIAN,NGA,NIGERIA,NGA
7931,http://thenationonlineng.net/navy-pledges-fight-malaria/,201704,20170428,6,1,6,032,NIGERIAN,NGA,NIGERIAN,NGA
7932,http://thenationonlineng.net/navy-pledges-fight-malaria/,201704,20170428,10,1,10,130,NAVY,,,
7933,http://thenationonlineng.net/new/usaid-to-spend-n15bn-on-malaria-prevention-in-nigeria/,201506,20150629,1,1,1,013,USAID,USA,NIGERIA,NGA
7934,http://thenationonlineng.net/new/usaid-to-spend-n15bn-on-malaria-prevention-in-nigeria/,201506,20150629,1,1,1,010,NIGERIA,NGA,NIGERIA,NGA
7935,http://thenationonlineng.net/nigeria-commits-n108billion-to-eliminate-malaria/,201804,20180422,4,1,4,013,TUNISIA,TUN,MICROSOFT,USA
7936,http://thenationonlineng.net/nigeria-far-from-eliminating-malaria-who/,201804,20180425,3,1,3,051,AFRICA,AFR,ABUJA,NGA
7937,http://thenationonlineng.net/nigeria-far-from-eliminating-malaria-who/,201804,20180425,3,1,3,014,BOTSWANA,BWA,ALGERIA,DZA
7938,http://thenationonlineng.net/nigeria-far-from-eliminating-malaria-who/,201804,20180425,3,1,3,014,BOTSWANA,BWA,ALGERIA,DZA
7939,http://thenationonlineng.net/nigeria-far-from-eliminating-malaria-who/,201804,20180425,4,1,4,051,NIGERIA,NGA,AFRICA,AFR
7940,http://thenationonlineng.net/nigeria-far-from-eliminating-malaria-who/,201804,20180425,4,1,4,014,BOTSWANA,BWA,ALGERIA,DZA
7941,http://thenationonlineng.net/nigeria-seeks-u-s-support-in-eliminating-malaria-by-2020/,201704,20170424,10,1,10,022,NIGERIA,NGA,,
7942,http://thenationonlineng.net/nigeria-seeks-u-s-support-in-eliminating-malaria-by-2020/,201704,20170424,10,1,10,051,MINIST OF HEALTH,,EMBASSY,
7943,http://thenationonlineng.net/nigeria-seeks-u-s-support-in-eliminating-malaria-by-2020/,201704,20170424,10,1,10,020,MINIST OF HEALTH,,ABUJA,NGA
7944,http://thenationonlineng.net/our-girls-hurray-malaria-vaccine-inec-voter-register-as-police-id-database/,201507,20150729,10,1,10,046,KANO,NGA,PRESIDENT,
7945,http://thenationonlineng.net/our-girls-hurray-malaria-vaccine-inec-voter-register-as-police-id-database/,201507,20150729,10,1,10,046,PRESIDENT,,KANO,NGA
7946,http://thenationonlineng.net/pharmacists-seek-cheaper-exchange-rate-for-anti-malaria-drugs/,201804,20180427,2,1,2,033,NIGERIA,NGA,,
7947,http://thenationonlineng.net/pharmacists-seek-cheaper-exchange-rate-for-anti-malaria-drugs/,201804,20180427,10,1,10,040,STUDENT,,COMMUNITY,
7948,http://thenationonlineng.net/police-join-fight-against-malaria-zika-in-cross-river/,201603,20160304,4,1,4,051,NIGERIA,NGA,INSPECTOR GENERAL,
7949,http://thenationonlineng.net/police-join-fight-against-malaria-zika-in-cross-river/,201603,20160304,5,1,5,051,COMMANDANT,,AUSTIN,USA
7950,http://thenationonlineng.net/police-join-fight-against-malaria-zika-in-cross-river/,201603,20160304,6,1,6,051,INSPECTOR GENERAL,,POLICE,
7951,http://thenationonlineng.net/prevalence-of-malaria-higher-in-children-during-rainy-season/,201705,20170510,3,1,3,010,NIGERIA,NGA,,
7952,http://thenationonlineng.net/prevalence-of-malaria-higher-in-children-during-rainy-season/,201705,20170510,3,1,3,010,NIGERIA,NGA,IBADAN,NGA
7953,http://thenationonlineng.net/prevalence-of-malaria-higher-in-children-during-rainy-season/,201705,20170510,4,1,4,010,NIGERIA,NGA,NIGERIA,NGA
7954,http://thenationonlineng.net/prevalence-of-malaria-higher-in-children-during-rainy-season/,201705,20170510,10,1,10,120,NIGERIA,NGA,,
7955,http://thenationonlineng.net/preventing-malaria-in-expectant-mothers/,201804,20180424,4,1,4,020,NIGERIA,NGA,,
7956,http://thenationonlineng.net/preventing-malaria-in-expectant-mothers/,201804,20180424,10,1,10,020,PUBLICATION,,AFRICA,AFR
7957,http://thenationonlineng.net/scientists-restate-commitment-to-malaria-fight-2/,201507,20150716,7,1,7,010,LAGOS,NGA,HOSPITAL,
7958,http://thenationonlineng.net/scientists-restate-commitment-to-malaria-fight-2/,201507,20150716,10,1,10,050,SCIENTIST,,,
7959,http://thenationonlineng.net/urine-test-kit-for-malaria/,201510,20151030,5,1,5,020,COMPANY,,,
7960,http://thenationonlineng.net/war-malaria-failing-experts/,201712,20171204,1,1,1,060,NIGERIAN,NGA,,
7961,http://thenationonlineng.net/war-malaria-failing-experts/,201712,20171204,1,1,1,060,NIGERIAN,NGA,,
7962,http://thenationonlineng.net/war-malaria-failing-experts/,201712,20171204,2,1,2,051,,,ADMINISTRATION,
7963,http://thenationonlineng.net/war-malaria-failing-experts/,201712,20171204,2,1,2,111,NIGERIA,NGA,AFRICA,AFR
7964,http://thenationonlineng.net/war-malaria-failing-experts/,201712,20171204,2,1,2,071,NIGERIA,NGA,AFRICA,AFR
7965,http://thenationonlineng.net/war-malaria-failing-experts/,201712,20171204,2,1,2,070,NIGERIA,NGA,AFRICA,AFR
7966,http://thenationonlineng.net/war-malaria-failing-experts/,201712,20171204,8,1,8,051,NIGERIA,NGA,ADMINISTRATION,
7967,http://thenationonlineng.net/world-malaria-day-mushin-residents-get-1000-nets/,201704,20170427,2,1,2,051,NIGERIA,NGA,,
7968,http://thenationonlineng.net/world-malaria-day-mushin-residents-get-1000-nets/,201704,20170427,4,1,4,051,NIGERIA,NGA,NIGERIA,NGA
7969,http://thenationonlineng.net/world-malaria-day-mushin-residents-get-1000-nets/,201704,20170427,6,1,6,051,RESIDENTS,,LAGOS,NGA
